#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-03-07 14:53:09 -05:00	(natwebsdas01)
#
# This file contains USGS Daily Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 10 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        15055500     00060          ANTLER R BL ANTLER LK NR AUKE BAY AK
# USGS        15087690     00060          INDIAN R NR SITKA AK
# USGS        15106980     00060          TONALITE C NR TENAKEE AK
# USGS        15129600     00060          OPHIR C NR YAKUTAT AK
# USGS        15200000     00060          GAKONA R AT GAKONA AK
# USGS        15239060     00060          MF BRADLEY R BL NF BRADLEY R NR HOMER AK
# USGS        15242000     00060          KASILOF R NR KASILOF AK
# USGS        15300300     00060          ILIAMNA R NR PEDRO BAY AK
# USGS        15516000     00060          NENANA R NR WINDY AK
# USGS        15743850     00060          DAHL C NR KOBUK AK
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# month_nu    ... The month for which the statistics apply.
# day_nu      ... The day for which the statistics apply.
# begin_yr    ... First water year of data of daily mean values for this day.
# end_yr      ... Last water year of data of daily mean values for this day.
# count_nu    ... Number of values used in the calculation.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
#
agency_cd	site_no	parameter_cd	ts_id	loc_web_ds	month_nu	day_nu	begin_yr	end_yr	count_nu	p50_va
5s	15s	5s	10n	15s	3n	3n	6n	6n	8n	12s
USGS	15055500	00060	315		8	14	1997	2022	26	204
USGS	15055500	00060	315		8	15	1997	2022	26	217
USGS	15055500	00060	315		8	16	1997	2022	26	215
USGS	15055500	00060	315		8	17	1997	2022	26	213
USGS	15055500	00060	315		8	18	1997	2022	26	216
USGS	15055500	00060	315		8	19	1997	2022	26	209
USGS	15055500	00060	315		8	20	1997	2022	26	201
USGS	15055500	00060	315		8	21	1997	2022	26	200
USGS	15055500	00060	315		8	22	1997	2022	26	199
USGS	15055500	00060	315		8	23	1997	2022	26	188
USGS	15055500	00060	315		8	24	1997	2022	26	176
USGS	15055500	00060	315		8	25	1997	2022	26	182
USGS	15055500	00060	315		8	26	1997	2022	26	183
USGS	15055500	00060	315		8	27	1997	2022	26	187
USGS	15055500	00060	315		8	28	1997	2022	26	200
USGS	15055500	00060	315		8	29	1997	2022	26	198
USGS	15055500	00060	315		8	30	1997	2022	26	184
USGS	15055500	00060	315		8	31	1997	2022	26	179
USGS	15055500	00060	315		9	1	1997	2022	26	168
USGS	15055500	00060	315		9	2	1997	2022	26	167
USGS	15055500	00060	315		9	3	1997	2022	26	165
USGS	15055500	00060	315		9	4	1997	2022	26	181
USGS	15055500	00060	315		9	5	1997	2022	26	188
USGS	15055500	00060	315		9	6	1997	2022	26	190
USGS	15055500	00060	315		9	7	1997	2022	26	194
USGS	15055500	00060	315		9	8	1997	2022	26	177
USGS	15055500	00060	315		9	9	1997	2022	26	183
USGS	15055500	00060	315		9	10	1997	2022	26	190
USGS	15055500	00060	315		9	11	1997	2022	26	203
USGS	15055500	00060	315		9	12	1997	2022	26	187
USGS	15055500	00060	315		9	13	1997	2022	26	184
USGS	15055500	00060	315		9	14	1997	2022	26	175
USGS	15055500	00060	315		9	15	1997	2022	26	164
USGS	15055500	00060	315		9	16	1997	2022	26	154
USGS	15055500	00060	315		9	17	1997	2022	26	146
USGS	15055500	00060	315		9	18	1997	2022	26	142
USGS	15055500	00060	315		9	19	1997	2022	26	156
USGS	15055500	00060	315		9	20	1997	2022	26	186
USGS	15055500	00060	315		9	21	1997	2022	26	197
USGS	15055500	00060	315		9	22	1997	2022	26	188
USGS	15055500	00060	315		9	23	1997	2022	26	180
USGS	15055500	00060	315		9	24	1997	2022	26	185
USGS	15055500	00060	315		9	25	1997	2022	26	192
USGS	15055500	00060	315		9	26	1997	2022	26	169
USGS	15055500	00060	315		9	27	1997	2022	26	160
USGS	15055500	00060	315		9	28	1997	2022	26	179
USGS	15055500	00060	315		9	29	1997	2022	26	190
USGS	15055500	00060	315		9	30	1997	2022	26	182
USGS	15055500	00060	315		10	1	1998	2023	26	180
USGS	15055500	00060	315		10	2	1998	2023	26	176
USGS	15055500	00060	315		10	3	1998	2023	26	153
USGS	15055500	00060	315		10	4	1998	2023	26	135
USGS	15055500	00060	315		10	5	1998	2023	26	126
USGS	15055500	00060	315		10	6	1998	2023	26	149
USGS	15055500	00060	315		10	7	1998	2023	26	138
USGS	15055500	00060	315		10	8	1998	2023	26	143
USGS	15055500	00060	315		10	9	1998	2023	26	142
USGS	15055500	00060	315		10	10	1998	2023	26	135
USGS	15055500	00060	315		10	11	1998	2023	26	131
USGS	15055500	00060	315		10	12	1998	2023	26	132
USGS	15055500	00060	315		10	13	1998	2023	26	131
USGS	15055500	00060	315		10	14	1998	2023	26	144
USGS	15055500	00060	315		10	15	1998	2023	26	138
USGS	15055500	00060	315		10	16	1998	2023	26	149
USGS	15055500	00060	315		10	17	1998	2023	26	124
USGS	15055500	00060	315		10	18	1998	2023	26	118
USGS	15055500	00060	315		10	19	1998	2023	26	127
USGS	15055500	00060	315		10	20	1998	2023	26	130
USGS	15055500	00060	315		10	21	1998	2023	26	120
USGS	15055500	00060	315		10	22	1998	2023	26	114
USGS	15055500	00060	315		10	23	1998	2023	26	117
USGS	15055500	00060	315		10	24	1998	2023	26	108
USGS	15055500	00060	315		10	25	1998	2023	26	107
USGS	15055500	00060	315		10	26	1998	2023	26	114
USGS	15055500	00060	315		10	27	1998	2023	26	117
USGS	15055500	00060	315		10	28	1998	2023	26	103
USGS	15055500	00060	315		10	29	1998	2023	26	94
USGS	15055500	00060	315		10	30	1998	2023	26	92
USGS	15055500	00060	315		10	31	1998	2023	26	89
USGS	15055500	00060	315		11	1	1998	2023	26	84
USGS	15055500	00060	315		11	2	1998	2023	26	83
USGS	15055500	00060	315		11	3	1998	2023	26	81
USGS	15055500	00060	315		11	4	1998	2023	26	77
USGS	15055500	00060	315		11	5	1998	2023	26	75
USGS	15055500	00060	315		11	6	1998	2023	26	72
USGS	15055500	00060	315		11	7	1998	2023	26	65
USGS	15055500	00060	315		11	8	1998	2023	26	61
USGS	15055500	00060	315		11	9	1998	2023	26	59
USGS	15055500	00060	315		11	10	1998	2023	26	55
USGS	15055500	00060	315		11	11	1998	2023	26	54
USGS	15055500	00060	315		11	12	1998	2023	26	52
USGS	15055500	00060	315		11	13	1998	2023	26	49
USGS	15055500	00060	315		11	14	1998	2023	26	49
USGS	15055500	00060	315		11	15	1998	2023	26	50
USGS	15055500	00060	315		11	16	1998	2023	26	50
USGS	15055500	00060	315		11	17	1998	2023	26	52
USGS	15055500	00060	315		11	18	1998	2023	26	50
USGS	15055500	00060	315		11	19	1998	2023	26	48
USGS	15055500	00060	315		11	20	1998	2023	26	45
USGS	15055500	00060	315		11	21	1998	2023	26	42
USGS	15055500	00060	315		11	22	1998	2023	26	41
USGS	15055500	00060	315		11	23	1998	2023	26	41
USGS	15055500	00060	315		11	24	1998	2023	26	39
USGS	15055500	00060	315		11	25	1998	2023	26	38
USGS	15055500	00060	315		11	26	1998	2023	26	38
USGS	15055500	00060	315		11	27	1998	2023	26	37
USGS	15055500	00060	315		11	28	1998	2023	26	36
USGS	15055500	00060	315		11	29	1998	2023	26	36
USGS	15055500	00060	315		11	30	1998	2023	26	37
USGS	15055500	00060	315		12	1	1998	2023	26	48
USGS	15055500	00060	315		12	2	1998	2023	26	49
USGS	15055500	00060	315		12	3	1998	2023	26	47
USGS	15055500	00060	315		12	4	1998	2023	26	45
USGS	15055500	00060	315		12	5	1998	2023	26	43
USGS	15055500	00060	315		12	6	1998	2023	26	40
USGS	15055500	00060	315		12	7	1998	2023	26	39
USGS	15055500	00060	315		12	8	1998	2023	26	43
USGS	15055500	00060	315		12	9	1998	2023	26	44
USGS	15055500	00060	315		12	10	1998	2023	26	43
USGS	15055500	00060	315		12	11	1998	2023	26	41
USGS	15055500	00060	315		12	12	1998	2023	26	39
USGS	15055500	00060	315		12	13	1998	2023	26	36
