#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-03-07 14:43:27 -05:00	(natwebcaas01)
#
# This file contains USGS Daily Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 10 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        15022000     00060          HARDING R NR WRANGELL AK
# USGS        15024800     00060          STIKINE R NR WRANGELL AK
# USGS        15026000     00060          CASCADE C NR PETERSBURG AK
# USGS        15050000     00060          GOLD C AT JUNEAU AK
# USGS        15052500     00060          MENDENHALL R NR AUKE BAY AK
# USGS        15216000     00060          POWER C NR CORDOVA AK
# USGS        15284000     00060          MATANUSKA R AT PALMER AK
# USGS        15478040     00060          PHELAN C NR PAXSON AK
# USGS        15511000     00060          L CHENA R NR FAIRBANKS AK
# USGS        15896000     00060          KUPARUK R NR DEADHORSE AK
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# month_nu    ... The month for which the statistics apply.
# day_nu      ... The day for which the statistics apply.
# begin_yr    ... First water year of data of daily mean values for this day.
# end_yr      ... Last water year of data of daily mean values for this day.
# count_nu    ... Number of values used in the calculation.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
#
agency_cd	site_no	parameter_cd	ts_id	loc_web_ds	month_nu	day_nu	begin_yr	end_yr	count_nu	p50_va
5s	15s	5s	10n	15s	3n	3n	6n	6n	8n	12s
USGS	15022000	00060	249		8	5	1951	2003	53	1050
USGS	15022000	00060	249		8	6	1951	2003	53	967
USGS	15022000	00060	249		8	7	1951	2003	53	1020
USGS	15022000	00060	249		8	8	1951	2003	53	1100
USGS	15022000	00060	249		8	9	1951	2003	53	1010
USGS	15022000	00060	249		8	10	1951	2003	53	935
USGS	15022000	00060	249		8	11	1951	2003	53	980
USGS	15022000	00060	249		8	12	1951	2003	53	920
USGS	15022000	00060	249		8	13	1951	2003	53	917
USGS	15022000	00060	249		8	14	1951	2003	53	1030
USGS	15022000	00060	249		8	15	1951	2003	53	964
USGS	15022000	00060	249		8	16	1951	2003	53	880
USGS	15022000	00060	249		8	17	1951	2003	53	896
USGS	15022000	00060	249		8	18	1951	2003	53	833
USGS	15022000	00060	249		8	19	1951	2003	53	841
USGS	15022000	00060	249		8	20	1951	2003	53	925
USGS	15022000	00060	249		8	21	1951	2003	53	911
USGS	15022000	00060	249		8	22	1951	2003	53	900
USGS	15022000	00060	249		8	23	1951	2003	53	805
USGS	15022000	00060	249		8	24	1951	2003	53	819
USGS	15022000	00060	249		8	25	1951	2003	53	772
USGS	15022000	00060	249		8	26	1951	2003	53	809
USGS	15022000	00060	249		8	27	1951	2003	53	750
USGS	15022000	00060	249		8	28	1951	2003	53	731
USGS	15022000	00060	249		8	29	1951	2003	53	867
USGS	15022000	00060	249		8	30	1951	2003	53	891
USGS	15022000	00060	249		8	31	1951	2003	53	807
USGS	15022000	00060	249		9	1	1951	2003	53	1020
USGS	15022000	00060	249		9	2	1951	2003	53	963
USGS	15022000	00060	249		9	3	1951	2003	53	872
USGS	15022000	00060	249		9	4	1951	2003	53	895
USGS	15022000	00060	249		9	5	1951	2003	53	977
USGS	15022000	00060	249		9	6	1951	2003	53	844
USGS	15022000	00060	249		9	7	1951	2003	53	776
USGS	15022000	00060	249		9	8	1951	2003	53	919
USGS	15022000	00060	249		9	9	1951	2003	53	928
USGS	15022000	00060	249		9	10	1951	2003	53	858
USGS	15022000	00060	249		9	11	1951	2003	53	781
USGS	15022000	00060	249		9	12	1951	2003	53	811
USGS	15022000	00060	249		9	13	1951	2003	53	780
USGS	15022000	00060	249		9	14	1951	2003	53	852
USGS	15022000	00060	249		9	15	1951	2003	53	845
USGS	15022000	00060	249		9	16	1951	2003	53	719
USGS	15022000	00060	249		9	17	1951	2003	53	645
USGS	15022000	00060	249		9	18	1951	2003	53	777
USGS	15022000	00060	249		9	19	1951	2003	53	931
USGS	15022000	00060	249		9	20	1951	2003	53	812
USGS	15022000	00060	249		9	21	1951	2003	53	847
USGS	15022000	00060	249		9	22	1951	2003	53	910
USGS	15022000	00060	249		9	23	1951	2003	53	931
USGS	15022000	00060	249		9	24	1951	2003	53	1050
USGS	15022000	00060	249		9	25	1951	2003	53	1060
USGS	15022000	00060	249		9	26	1951	2003	53	913
USGS	15022000	00060	249		9	27	1951	2003	53	832
USGS	15022000	00060	249		9	28	1951	2003	53	839
USGS	15022000	00060	249		9	29	1951	2003	53	804
USGS	15022000	00060	249		9	30	1951	2003	53	931
USGS	15022000	00060	249		10	1	1952	2004	53	994
USGS	15022000	00060	249		10	2	1952	2004	53	899
USGS	15022000	00060	249		10	3	1952	2004	53	847
USGS	15022000	00060	249		10	4	1952	2004	53	873
USGS	15022000	00060	249		10	5	1952	2004	53	872
USGS	15022000	00060	249		10	6	1952	2004	53	961
USGS	15022000	00060	249		10	7	1952	2004	53	1030
USGS	15022000	00060	249		10	8	1952	2004	53	800
USGS	15022000	00060	249		10	9	1952	2004	53	959
USGS	15022000	00060	249		10	10	1952	2004	53	769
USGS	15022000	00060	249		10	11	1952	2004	53	778
USGS	15022000	00060	249		10	12	1952	2004	53	860
USGS	15022000	00060	249		10	13	1952	2004	53	875
USGS	15022000	00060	249		10	14	1952	2004	53	770
USGS	15022000	00060	249		10	15	1952	2004	53	662
USGS	15022000	00060	249		10	16	1952	2004	53	833
USGS	15022000	00060	249		10	17	1952	2004	53	795
USGS	15022000	00060	249		10	18	1952	2004	53	924
USGS	15022000	00060	249		10	19	1952	2004	53	922
USGS	15022000	00060	249		10	20	1952	2004	53	906
USGS	15022000	00060	249		10	21	1952	2004	53	700
USGS	15022000	00060	249		10	22	1952	2004	53	613
USGS	15022000	00060	249		10	23	1952	2004	53	660
USGS	15022000	00060	249		10	24	1952	2004	53	811
USGS	15022000	00060	249		10	25	1952	2004	53	800
USGS	15022000	00060	249		10	26	1952	2004	53	666
USGS	15022000	00060	249		10	27	1952	2004	53	694
USGS	15022000	00060	249		10	28	1952	2004	53	640
USGS	15022000	00060	249		10	29	1952	2004	53	586
USGS	15022000	00060	249		10	30	1952	2004	53	598
USGS	15022000	00060	249		10	31	1952	2004	53	600
USGS	15022000	00060	249		11	1	1952	2004	53	576
USGS	15022000	00060	249		11	2	1952	2004	53	541
USGS	15022000	00060	249		11	3	1952	2004	53	558
USGS	15022000	00060	249		11	4	1952	2004	53	610
USGS	15022000	00060	249		11	5	1952	2004	53	503
USGS	15022000	00060	249		11	6	1952	2004	53	397
USGS	15022000	00060	249		11	7	1952	2004	53	436
USGS	15022000	00060	249		11	8	1952	2004	53	361
USGS	15022000	00060	249		11	9	1952	2004	53	385
USGS	15022000	00060	249		11	10	1952	2004	53	350
USGS	15022000	00060	249		11	11	1952	2004	53	348
USGS	15022000	00060	249		11	12	1952	2004	53	334
USGS	15022000	00060	249		11	13	1952	2004	53	309
USGS	15022000	00060	249		11	14	1952	2004	53	285
USGS	15022000	00060	249		11	15	1952	2004	53	279
USGS	15022000	00060	249		11	16	1952	2004	53	261
USGS	15022000	00060	249		11	17	1952	2004	53	303
USGS	15022000	00060	249		11	18	1952	2004	53	319
USGS	15022000	00060	249		11	19	1952	2004	53	305
USGS	15022000	00060	249		11	20	1952	2004	53	333
USGS	15022000	00060	249		11	21	1952	2004	53	344
USGS	15022000	00060	249		11	22	1952	2004	53	350
USGS	15022000	00060	249		11	23	1952	2004	53	338
USGS	15022000	00060	249		11	24	1952	2004	53	338
USGS	15022000	00060	249		11	25	1952	2004	53	280
USGS	15022000	00060	249		11	26	1952	2004	53	254
USGS	15022000	00060	249		11	27	1952	2004	53	243
USGS	15022000	00060	249		11	28	1952	2004	53	222
USGS	15022000	00060	249		11	29	1952	2004	53	225
