#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-03-07 14:46:13 -05:00	(natwebcaas01)
#
# This file contains USGS Daily Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 10 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        15068000     00060          MAHONEY C NR KETCHIKAN AK
# USGS        15070000     00060          SWAN LK NR KETCHIKAN AK
# USGS        15081497     00060          STANEY C NR KLAWOCK AK
# USGS        15088000     00060          SAWMILL C NR SITKA AK
# USGS        15098000     00060          BARANOF R AT BARANOF AK
# USGS        15129500     00060          SITUK R NR YAKUTAT AK
# USGS        15200280     00060          GULKANA R AT SOURDOUGH AK
# USGS        15241600     00060          NINILCHIK R AT NINILCHIK AK
# USGS        15291000     00060          SUSITNA R NR DENALI AK
# USGS        15291200     00060          MACLAREN R NR PAXSON AK
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# month_nu    ... The month for which the statistics apply.
# day_nu      ... The day for which the statistics apply.
# begin_yr    ... First water year of data of daily mean values for this day.
# end_yr      ... Last water year of data of daily mean values for this day.
# count_nu    ... Number of values used in the calculation.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
#
agency_cd	site_no	parameter_cd	ts_id	loc_web_ds	month_nu	day_nu	begin_yr	end_yr	count_nu	p50_va
5s	15s	5s	10n	15s	3n	3n	6n	6n	8n	12s
USGS	15068000	00060	361		4	27	1921	1981	27	76
USGS	15068000	00060	361		4	28	1921	1981	27	75
USGS	15068000	00060	361		4	29	1921	1981	27	74
USGS	15068000	00060	361		4	30	1921	1981	27	71
USGS	15068000	00060	361		5	1	1921	1981	27	82
USGS	15068000	00060	361		5	2	1921	1981	27	68
USGS	15068000	00060	361		5	3	1921	1981	27	83
USGS	15068000	00060	361		5	4	1921	1981	27	74
USGS	15068000	00060	361		5	5	1921	1981	27	77
USGS	15068000	00060	361		5	6	1921	1981	27	84
USGS	15068000	00060	361		5	7	1921	1981	27	100
USGS	15068000	00060	361		5	8	1921	1981	27	100
USGS	15068000	00060	361		5	9	1921	1981	27	109
USGS	15068000	00060	361		5	10	1921	1981	27	115
USGS	15068000	00060	361		5	11	1921	1981	27	112
USGS	15068000	00060	361		5	12	1921	1981	27	115
USGS	15068000	00060	361		5	13	1921	1981	27	129
USGS	15068000	00060	361		5	14	1921	1981	27	125
USGS	15068000	00060	361		5	15	1921	1981	27	118
USGS	15068000	00060	361		5	16	1921	1981	27	130
USGS	15068000	00060	361		5	17	1921	1981	27	138
USGS	15068000	00060	361		5	18	1921	1981	27	130
USGS	15068000	00060	361		5	19	1921	1981	27	145
USGS	15068000	00060	361		5	20	1921	1981	27	139
USGS	15068000	00060	361		5	21	1921	1981	27	132
USGS	15068000	00060	361		5	22	1921	1981	27	139
USGS	15068000	00060	361		5	23	1921	1981	27	150
USGS	15068000	00060	361		5	24	1921	1981	27	125
USGS	15068000	00060	361		5	25	1921	1981	27	125
USGS	15068000	00060	361		5	26	1921	1981	27	139
USGS	15068000	00060	361		5	27	1921	1981	27	125
USGS	15068000	00060	361		5	28	1921	1981	27	129
USGS	15068000	00060	361		5	29	1921	1981	27	133
USGS	15068000	00060	361		5	30	1921	1981	27	125
USGS	15068000	00060	361		5	31	1921	1981	27	117
USGS	15068000	00060	361		6	1	1921	1981	27	120
USGS	15068000	00060	361		6	2	1921	1981	27	130
USGS	15068000	00060	361		6	3	1921	1981	27	138
USGS	15068000	00060	361		6	4	1921	1981	27	150
USGS	15068000	00060	361		6	5	1921	1981	27	158
USGS	15068000	00060	361		6	6	1921	1981	27	142
USGS	15068000	00060	361		6	7	1921	1981	27	134
USGS	15068000	00060	361		6	8	1921	1981	27	136
USGS	15068000	00060	361		6	9	1921	1981	27	152
USGS	15068000	00060	361		6	10	1921	1981	27	160
USGS	15068000	00060	361		6	11	1921	1981	27	154
USGS	15068000	00060	361		6	12	1921	1981	27	155
USGS	15068000	00060	361		6	13	1921	1981	27	146
USGS	15068000	00060	361		6	14	1921	1981	27	132
USGS	15068000	00060	361		6	15	1921	1981	27	121
USGS	15068000	00060	361		6	16	1921	1981	27	138
USGS	15068000	00060	361		6	17	1921	1981	27	116
USGS	15068000	00060	361		6	18	1921	1981	27	115
USGS	15068000	00060	361		6	19	1921	1981	27	120
USGS	15068000	00060	361		6	20	1921	1981	27	119
USGS	15068000	00060	361		6	21	1921	1981	27	123
USGS	15068000	00060	361		6	22	1921	1981	27	122
USGS	15068000	00060	361		6	23	1921	1981	27	128
USGS	15068000	00060	361		6	24	1921	1981	27	130
USGS	15068000	00060	361		6	25	1921	1981	27	122
USGS	15068000	00060	361		6	26	1921	1981	27	122
USGS	15068000	00060	361		6	27	1921	1981	27	131
USGS	15068000	00060	361		6	28	1921	1981	27	124
USGS	15068000	00060	361		6	29	1921	1981	27	131
USGS	15068000	00060	361		6	30	1921	1981	27	144
USGS	15068000	00060	361		7	1	1921	1981	27	128
USGS	15068000	00060	361		7	2	1921	1981	27	130
USGS	15068000	00060	361		7	3	1921	1981	27	116
USGS	15068000	00060	361		7	4	1921	1981	27	122
USGS	15068000	00060	361		7	5	1921	1981	27	118
USGS	15068000	00060	361		7	6	1921	1981	27	108
USGS	15068000	00060	361		7	7	1921	1981	27	114
USGS	15068000	00060	361		7	8	1921	1981	27	104
USGS	15068000	00060	361		7	9	1921	1981	27	101
USGS	15068000	00060	361		7	10	1921	1981	27	116
USGS	15068000	00060	361		7	11	1921	1981	27	113
USGS	15068000	00060	361		7	12	1921	1981	27	136
USGS	15068000	00060	361		7	13	1921	1981	27	113
USGS	15068000	00060	361		7	14	1921	1981	27	108
USGS	15068000	00060	361		7	15	1921	1981	27	98
USGS	15068000	00060	361		7	16	1921	1981	27	90
USGS	15068000	00060	361		7	17	1921	1981	27	95
USGS	15068000	00060	361		7	18	1921	1981	27	89
USGS	15068000	00060	361		7	19	1921	1981	27	94
USGS	15068000	00060	361		7	20	1921	1981	27	98
USGS	15068000	00060	361		7	21	1921	1981	27	110
