#
#
# US Geological Survey, Water Resources Data
# retrieved: 2023-03-07 14:46:53 -05:00	(natwebcaas01)
#
# This file contains USGS Daily Statistics
#
# Note:The statistics generated are based on approved daily-mean data and may not match those published by the USGS in official publications.
# The user is responsible for assessment and use of statistics from this site.
# For more details on why the statistics may not match, visit http://help.waterdata.usgs.gov/faq/about-statistics.
#
# Data heading explanations.
# agency_cd       -- agency code
# site_no         -- Site identification number
# parameter_cd    -- Parameter code
# station_nm      -- Site name
# loc_web_ds      -- Additional measurement description
#
# Data for the following 10 site(s) are contained in this file
# agency_cd   site_no      parameter_cd   station_nm (loc_web_ds)
# USGS        15052800     00060          MONTANA C NR AUKE BAY AK
# USGS        15056100     00060          SKAGWAY R AT SKAGWAY AK
# USGS        15100000     00060          TAKATZ C NR BARANOF AK
# USGS        15108000     00060          PAVLOF R NR TENAKEE AK
# USGS        15248000     00060          TRAIL R NR LAWING AK
# USGS        15274000     00060          SF CAMPBELL C NR ANCHORAGE AK
# USGS        15281000     00060          KNIK R NR PALMER AK
# USGS        15296000     00060          UGANIK R NR KODIAK AK
# USGS        15297610     00060          RUSSELL C NR COLD BAY AK
# USGS        15621000     00060          SNAKE R NR NOME AK
#
# Explanation of Parameter Codes
# parameter_cd	Parameter Name
# 00060         Discharge, cubic feet per second
#
# Data heading explanations.
# month_nu    ... The month for which the statistics apply.
# day_nu      ... The day for which the statistics apply.
# begin_yr    ... First water year of data of daily mean values for this day.
# end_yr      ... Last water year of data of daily mean values for this day.
# count_nu    ... Number of values used in the calculation.
# p50_va      ... 50 percentile (median) of daily mean values for this day.
#
agency_cd	site_no	parameter_cd	ts_id	loc_web_ds	month_nu	day_nu	begin_yr	end_yr	count_nu	p50_va
5s	15s	5s	10n	15s	3n	3n	6n	6n	8n	12s
USGS	15052800	00060	298		3	26	1966	2012	26	21
USGS	15052800	00060	298		3	27	1966	2012	26	20
USGS	15052800	00060	298		3	28	1966	2012	26	22
USGS	15052800	00060	298		3	29	1966	2012	26	36
USGS	15052800	00060	298		3	30	1966	2012	26	38
USGS	15052800	00060	298		3	31	1966	2012	26	41
USGS	15052800	00060	298		4	1	1966	2012	26	33
USGS	15052800	00060	298		4	2	1966	2012	26	33
USGS	15052800	00060	298		4	3	1966	2012	26	32
USGS	15052800	00060	298		4	4	1966	2012	26	33
USGS	15052800	00060	298		4	5	1966	2012	26	31
USGS	15052800	00060	298		4	6	1966	2012	26	40
USGS	15052800	00060	298		4	7	1966	2012	26	43
USGS	15052800	00060	298		4	8	1966	2012	26	42
USGS	15052800	00060	298		4	9	1966	2012	26	44
USGS	15052800	00060	298		4	10	1966	2012	26	40
USGS	15052800	00060	298		4	11	1966	2012	26	39
USGS	15052800	00060	298		4	12	1966	2012	26	39
USGS	15052800	00060	298		4	13	1966	2012	26	44
USGS	15052800	00060	298		4	14	1966	2012	26	46
USGS	15052800	00060	298		4	15	1966	2012	26	41
USGS	15052800	00060	298		4	16	1966	2012	26	41
USGS	15052800	00060	298		4	17	1966	2012	26	45
USGS	15052800	00060	298		4	18	1966	2012	26	49
USGS	15052800	00060	298		4	19	1966	2012	26	48
USGS	15052800	00060	298		4	20	1966	2012	26	55
USGS	15052800	00060	298		4	21	1966	2012	26	57
USGS	15052800	00060	298		4	22	1966	2012	26	58
USGS	15052800	00060	298		4	23	1966	2012	26	62
USGS	15052800	00060	298		4	24	1966	2012	26	60
USGS	15052800	00060	298		4	25	1966	2012	26	62
USGS	15052800	00060	298		4	26	1966	2012	26	59
USGS	15052800	00060	298		4	27	1966	2012	26	78
USGS	15052800	00060	298		4	28	1966	2012	26	68
USGS	15052800	00060	298		4	29	1966	2012	26	69
USGS	15052800	00060	298		4	30	1966	2012	26	78
USGS	15052800	00060	298		5	1	1966	2012	26	72
USGS	15052800	00060	298		5	2	1966	2012	26	84
USGS	15052800	00060	298		5	3	1966	2012	26	102
USGS	15052800	00060	298		5	4	1966	2012	26	94
USGS	15052800	00060	298		5	5	1966	2012	26	98
USGS	15052800	00060	298		5	6	1966	2012	26	103
USGS	15052800	00060	298		5	7	1966	2012	26	105
USGS	15052800	00060	298		5	8	1966	2012	26	106
USGS	15052800	00060	298		5	9	1966	2012	26	98
USGS	15052800	00060	298		5	10	1966	2012	26	96
USGS	15052800	00060	298		5	11	1966	2012	26	106
USGS	15052800	00060	298		5	12	1966	2012	26	105
USGS	15052800	00060	298		5	13	1966	2012	26	110
USGS	15052800	00060	298		5	14	1966	2012	26	113
USGS	15052800	00060	298		5	15	1966	2012	26	104
USGS	15052800	00060	298		5	16	1966	2012	26	108
USGS	15052800	00060	298		5	17	1966	2012	26	114
USGS	15052800	00060	298		5	18	1966	2012	26	118
USGS	15052800	00060	298		5	19	1966	2012	26	113
USGS	15052800	00060	298		5	20	1966	2012	26	118
USGS	15052800	00060	298		5	21	1966	2012	26	127
USGS	15052800	00060	298		5	22	1966	2012	26	139
USGS	15052800	00060	298		5	23	1966	2012	26	135
USGS	15052800	00060	298		5	24	1966	2012	26	134
USGS	15052800	00060	298		5	25	1966	2012	26	136
USGS	15052800	00060	298		5	26	1966	2012	26	145
USGS	15052800	00060	298		5	27	1966	2012	26	150
USGS	15052800	00060	298		5	28	1966	2012	26	160
USGS	15052800	00060	298		5	29	1966	2012	26	146
USGS	15052800	00060	298		5	30	1966	2012	26	153
USGS	15052800	00060	298		5	31	1966	2012	26	151
USGS	15052800	00060	298		6	1	1966	2012	26	160
USGS	15052800	00060	298		6	2	1966	2012	26	176
USGS	15052800	00060	298		6	3	1966	2012	26	174
USGS	15052800	00060	298		6	4	1966	2012	26	176
USGS	15052800	00060	298		6	5	1966	2012	26	179
USGS	15052800	00060	298		6	6	1966	2012	26	158
USGS	15052800	00060	298		6	7	1966	2012	26	155
USGS	15052800	00060	298		6	8	1966	2012	26	138
USGS	15052800	00060	298		6	9	1966	2012	26	131
USGS	15052800	00060	298		6	10	1966	2012	26	136
USGS	15052800	00060	298		6	11	1966	2012	26	126
USGS	15052800	00060	298		6	12	1966	2012	26	130
USGS	15052800	00060	298		6	13	1966	2012	26	131
USGS	15052800	00060	298		6	14	1966	2012	26	141
USGS	15052800	00060	298		6	15	1966	2012	26	146
USGS	15052800	00060	298		6	16	1966	2012	26	133
USGS	15052800	00060	298		6	17	1966	2012	26	129
USGS	15052800	00060	298		6	18	1966	2012	26	124
USGS	15052800	00060	298		6	19	1966	2012	26	130
USGS	15052800	00060	298		6	20	1966	2012	26	113
USGS	15052800	00060	298		6	21	1966	2012	26	124
USGS	15052800	00060	298		6	22	1966	2012	26	117
USGS	15052800	00060	298		6	23	1966	2012	26	124
USGS	15052800	00060	298		6	24	1966	2012	26	121
USGS	15052800	00060	298		6	25	1966	2012	26	133
USGS	15052800	00060	298		6	26	1966	2012	26	141
USGS	15052800	00060	298		6	27	1966	2012	26	118
USGS	15052800	00060	298		6	28	1966	2012	26	128
USGS	15052800	00060	298		6	29	1966	2012	26	128
USGS	15052800	00060	298		6	30	1966	2012	26	122
USGS	15052800	00060	298		7	1	1966	2012	27	125
USGS	15052800	00060	298		7	2	1966	2012	27	130
USGS	15052800	00060	298		7	3	1966	2012	27	131
USGS	15052800	00060	298		7	4	1966	2012	27	120
USGS	15052800	00060	298		7	5	1966	2012	27	126
USGS	15052800	00060	298		7	6	1966	2012	27	119
USGS	15052800	00060	298		7	7	1966	2012	27	117
USGS	15052800	00060	298		7	8	1966	2012	27	108
USGS	15052800	00060	298		7	9	1966	2012	27	114
USGS	15052800	00060	298		7	10	1966	2012	27	133
USGS	15052800	00060	298		7	11	1966	2012	27	129
USGS	15052800	00060	298		7	12	1966	2012	27	130
USGS	15052800	00060	298		7	13	1966	2012	27	115
USGS	15052800	00060	298		7	14	1966	2012	27	132
USGS	15052800	00060	298		7	15	1966	2012	27	113
USGS	15052800	00060	298		7	16	1966	2012	27	102
USGS	15052800	00060	298		7	17	1966	2012	27	98
USGS	15052800	00060	298		7	18	1966	2012	27	105
USGS	15052800	00060	298		7	19	1966	2012	27	108
USGS	15052800	00060	298		7	20	1966	2012	27	115
USGS	15052800	00060	298		7	21	1966	2012	27	114
USGS	15052800	00060	298		7	22	1966	2012	27	112
USGS	15052800	00060	298		7	23	1966	2012	27	128
USGS	15052800	00060	298		7	24	1966	2012	27	122
USGS	15052800	00060	298		7	25	1966	2012	27	122
USGS	15052800	00060	298		7	26	1966	2012	27	111
USGS	15052800	00060	298		7	27	1966	2012	27	138
USGS	15052800	00060	298		7	28	1966	2012	27	140
USGS	15052800	00060	298		7	29	1966	2012	27	122
USGS	15052800	00060	298		7	30	1966	2012	27	106
USGS	15052800	00060	298		7	31	1966	2012	27	100
USGS	15052800	00060	298		8	1	1965	2012	28	103
USGS	15052800	00060	298		8	2	1965	2012	28	103
USGS	15052800	00060	298		8	3	1965	2012	28	94
USGS	15052800	00060	298		8	4	1965	2012	28	95
USGS	15052800	00060	298		8	5	1965	2012	28	88
USGS	15052800	00060	298		8	6	1965	2012	28	106
USGS	15052800	00060	298		8	7	1965	2012	28	115
USGS	15052800	00060	298		8	8	1965	2012	28	102
USGS	15052800	00060	298		8	9	1965	2012	28	138
USGS	15052800	00060	298		8	10	1965	2012	28	136
USGS	15052800	00060	298		8	11	1965	2012	28	125
USGS	15052800	00060	298		8	12	1965	2012	28	106
USGS	15052800	00060	298		8	13	1965	2012	28	98
USGS	15052800	00060	298		8	14	1965	2012	28	119
USGS	15052800	00060	298		8	15	1965	2012	28	127
USGS	15052800	00060	298		8	16	1965	2012	28	117
USGS	15052800	00060	298		8	17	1965	2012	28	109
